"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00076410","1894-08-25","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  283",",,6","  172",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-08-26","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  191",",,6,",,,,,"  289",",,6","  183",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-08-27","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  228",",,6","  189",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-08-28","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  244",",,6","  150",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-08-29","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  256",",,6","  172",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,6",,,,,,,,
"USC00076410","1894-08-30","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  283",",,6","  178",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,6",,,,,,,,
"USC00076410","1894-08-31","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  250",",,6","  144",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,6",,,,,,,,
"USC00076410","1894-09-01","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  267",",,6","  122",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,6",,,,,,,,
"USC00076410","1894-09-02","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  278",",,6","  144",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,6",,,,,,,,
"USC00076410","1894-09-03","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  244",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,6",,,,,,,,
"USC00076410","1894-09-04","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  244",",,6","  183",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,6",,,,,,,,
"USC00076410","1894-09-05","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  283",",,6","  178",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,6",,,,,,,,
"USC00076410","1894-09-06","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  278",",,6","  189",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-07","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   76",",,6,",,,,,"  228",",,6","  183",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-08","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  864",",,6,",,,,,"  294",",,6","  206",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-09","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  130",",,6,",,,,,"  306",",,6","  194",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-10","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  322",",,6","  244",",I,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-11","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  222",",I,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-12","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  228",",,6","  106",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-13","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  217",",,6","  117",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-14","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  250",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-15","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  283",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-16","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   18",",,6,",,,,,"  294",",,6","  178",",,6",,,,,,,,,,,,,,,,,,,,,,,"    1",",,6",,,,,,,,,,,,,,,,
"USC00076410","1894-09-17","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  256",",,6","  194",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-18","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  259",",,6,",,,,,"  261",",,6","  189",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-19","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  912",",,6,",,,,,"  206",",,6","  178",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,6",,
"USC00076410","1894-09-20","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  233",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-21","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  239",",,6","  144",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-22","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  278",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-23","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  278",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-24","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  200",",,6","  150",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-25","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  178",",,6","   83",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-26","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  167",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-27","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  183",",,6","  139",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-28","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  211",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-29","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  233",",,6","  178",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-09-30","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  217",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-01","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  211",",,6","  117",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-02","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  228",",,6","   61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-03","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  272",",,6","  150",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-04","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  217",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-05","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   64",",,6,",,,,,"  178",",,6","  122",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-06","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  172",",,6","   67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-07","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  189",",,6","   61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-08","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  217",",,6","   67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-09","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  167",",,6","  111",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-10","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  419",",,6,",,,,,"  161",",,6","   83",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-11","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  161",",,6","   67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-12","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  172",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-13","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   91",",,6,",,,,,"  144",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,6",,
"USC00076410","1894-10-14","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","T,,6,",,,,,"  117",",,6","   50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-15","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  139",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-16","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  172",",,6","   -6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-17","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  239",",,6","   89",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-18","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  189",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-19","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  206",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-20","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  211",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-21","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  222",",,6","   67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-22","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  161",",,6","  117",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-23","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  144",",,6","  117",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-24","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   69",",,6,",,,,,"  144",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-25","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   41",",,6,",,,,,"  133",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-26","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  144",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-27","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  167",",,6","   83",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-28","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  172",",,6","   78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-29","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  189",",,6","  122",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-30","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  156",",,6","  122",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-10-31","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  221",",,6,",,,,,"  156",",,6","  122",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-01","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  156",",,6","   39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-02","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  206",",,6","   33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-03","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  221",",,6,",,,,,"  167",",,6","   83",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-04","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-05","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  145",",,6,",,,,,"   78",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-06","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   72",",,6","   -6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-07","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   67",",,6","  -11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-08","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   76",",,6,",,,,,"   67",",,6","   33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,6",,
"USC00076410","1894-11-09","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   20",",,6,",,,,,"   67",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-10","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   72",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-11","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   56",",,6","   -6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-12","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   39",",,6","  -44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-13","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   94",",,6","  -33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-14","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   83",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-15","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  133",",,6","   -6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-16","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  144",",,6","   33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-17","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   61",",,6,",,,,,"  122",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-18","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   56",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-19","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   83",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-20","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   33",",,6","  -72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-21","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   91",",,6,",,,,,"   89",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-22","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  128",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-23","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   20",",,6,",,,,,"  122",",,6","   33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-24","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   78",",,6","  -11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-25","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   56",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-26","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,,,"  -22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-27","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  133",",,6","   -6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-28","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   56",",,6","  -22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-29","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"    6",",,6","  -56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-11-30","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   48",",,6,",,,,,"   17",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,6",,
"USC00076410","1894-12-01","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   39",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-12-02","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   30",",,6,",,,,,"   61",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-12-03","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   61",",,6","  -22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-12-04","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   67",",,6","  -44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-12-05","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   39",",,6","  -50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-12-06","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   94",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-12-07","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   83",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-12-08","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   86",",,6,",,,,,"   61",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-12-09","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   89",",,6","   39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-12-10","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   50",",,6","  -22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-12-11","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   84",",,6,",,,,,"   50",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-12-12","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  206",",,6,",,,,,"  106",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,6",,
"USC00076410","1894-12-13","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   72",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-12-14","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   72",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-12-15","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  111",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-12-16","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    3",",,6,",,,,,"  133",",,6","  -22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-12-17","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  111",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-12-18","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   44",",,6","  -33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-12-19","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   61",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-12-20","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   89",",,6","  -33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00076410","1894-12-21","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"   94",",,6","  -39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
